year	Reporting.Organisation.Narrative	aid_type_di_name	Sector.Code...Calculated	DAC3.Sector.Code...Calculated	Reporting.Organisation.Type.Code	Reporting.Organisation.Type.Name...Calculated	Recipient.Code	Recipient.Name	Flow.Type.Code...Calculated	Transaction.Receiver.Organisation.Type	Transaction.Type	x_transaction_value_usd_m_Sum	purpose_name	Channel.of.delivery
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CD	Congo (the Democratic Republic of the)	10	NA	Outgoing Commitment	2.207148405	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CF	Central African Republic (the)	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CF	Central African Republic (the)	10	NA	Expenditure	0.351425208	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CF	Central African Republic (the)	10	NA	Incoming Funds	0.190669147	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CF	Central African Republic (the)	10	NA	Outgoing Commitment	0.190669147	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CG	Congo (the)	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CG	Congo (the)	10	NA	Expenditure	0.256998572	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CG	Congo (the)	10	NA	Incoming Funds	0.203105532	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CG	Congo (the)	10	NA	Outgoing Commitment	0.203105532	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CI	C̫te d'Ivoire	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CI	C̫te d'Ivoire	10	NA	Expenditure	1.553816019	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CI	C̫te d'Ivoire	10	NA	Incoming Funds	1.54369281	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CI	C̫te d'Ivoire	10	NA	Outgoing Commitment	1.54369281	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CL	Chile	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CM	Cameroon	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CM	Cameroon	10	NA	Expenditure	0.740400274	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CM	Cameroon	10	NA	Incoming Funds	0.593523213	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CM	Cameroon	10	NA	Outgoing Commitment	0.593523213	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CN	China	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CN	China	10	NA	Expenditure	0.413870746	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CN	China	10	NA	Incoming Funds	0.393487443	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CN	China	10	NA	Outgoing Commitment	0.393487443	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CO	Colombia	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CO	Colombia	10	NA	Expenditure	0.120249936	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CO	Colombia	10	NA	Incoming Funds	0.038472093	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CO	Colombia	10	NA	Outgoing Commitment	0.038472093	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CU	Cuba	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CU	Cuba	10	NA	Expenditure	0.019789494	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CU	Cuba	10	NA	Incoming Funds	0.019128299	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CU	Cuba	10	NA	Outgoing Commitment	0.019128299	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	CV	Cabo Verde	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	DJ	Djibouti	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	DJ	Djibouti	10	NA	Expenditure	0.133889719	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	DJ	Djibouti	10	NA	Incoming Funds	0.14163078	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	DJ	Djibouti	10	NA	Outgoing Commitment	0.14163078	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	DO	Dominican Republic (the)	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	DO	Dominican Republic (the)	10	NA	Expenditure	0.155821714	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	DO	Dominican Republic (the)	10	NA	Incoming Funds	0.167302979	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	DO	Dominican Republic (the)	10	NA	Outgoing Commitment	0.167302979	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	DZ	Algeria	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	DZ	Algeria	10	NA	Expenditure	0.13323084	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	DZ	Algeria	10	NA	Incoming Funds	0.10444848	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	DZ	Algeria	10	NA	Outgoing Commitment	0.10444848	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	EC	Ecuador	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	EC	Ecuador	10	NA	Expenditure	0.006717564	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	EG	Egypt	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	EG	Egypt	10	NA	Expenditure	0.45244892	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	EG	Egypt	10	NA	Incoming Funds	0.445230545	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	EG	Egypt	10	NA	Outgoing Commitment	0.445230545	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ER	Eritrea	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ET	Ethiopia	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ET	Ethiopia	10	NA	Expenditure	5.639436762	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ET	Ethiopia	10	NA	Incoming Funds	5.659269083	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ET	Ethiopia	10	NA	Outgoing Commitment	5.659269083	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	FJ	Fiji	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	FJ	Fiji	10	NA	Expenditure	1.142563263	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	FJ	Fiji	10	NA	Incoming Funds	1.180790875	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	FJ	Fiji	10	NA	Outgoing Commitment	1.180790875	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GA	Gabon	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GA	Gabon	10	NA	Expenditure	0.011231538	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GA	Gabon	10	NA	Incoming Funds	0.014931763	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GA	Gabon	10	NA	Outgoing Commitment	0.014931763	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GE	Georgia	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GE	Georgia	10	NA	Expenditure	0.519143952	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GE	Georgia	10	NA	Incoming Funds	0.462116954	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GE	Georgia	10	NA	Outgoing Commitment	0.462116954	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GH	Ghana	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GH	Ghana	10	NA	Expenditure	1.495628102	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GH	Ghana	10	NA	Incoming Funds	1.826818825	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GH	Ghana	10	NA	Outgoing Commitment	1.826818825	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GM	Gambia (the)	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GM	Gambia (the)	10	NA	Expenditure	0.00215696	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GN	Guinea	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GN	Guinea	10	NA	Expenditure	2.424505298	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GN	Guinea	10	NA	Incoming Funds	3.263216737	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GN	Guinea	10	NA	Outgoing Commitment	3.263216737	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GQ	Equatorial Guinea	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GQ	Equatorial Guinea	10	NA	Expenditure	0.000632046	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GQ	Equatorial Guinea	10	NA	Incoming Funds	0.000694944	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GQ	Equatorial Guinea	10	NA	Outgoing Commitment	0.000694944	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GT	Guatemala	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GT	Guatemala	10	NA	Expenditure	0.05189958	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GT	Guatemala	10	NA	Incoming Funds	0.068439444	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GT	Guatemala	10	NA	Outgoing Commitment	0.068439444	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GW	Guinea-Bissau	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GW	Guinea-Bissau	10	NA	Expenditure	0.105195096	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GW	Guinea-Bissau	10	NA	Incoming Funds	0.116909052	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GW	Guinea-Bissau	10	NA	Outgoing Commitment	0.116909052	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	GY	Guyana	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	HN	Honduras	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	HN	Honduras	10	NA	Expenditure	0.103786824	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	HN	Honduras	10	NA	Incoming Funds	0.106630192	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	HN	Honduras	10	NA	Outgoing Commitment	0.106630192	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	HR	Croatia	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	HR	Croatia	10	NA	Expenditure	0.171946468	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	HR	Croatia	10	NA	Incoming Funds	0.169871056	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	HR	Croatia	10	NA	Outgoing Commitment	0.169871056	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	HT	Haiti	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	HT	Haiti	10	NA	Expenditure	1.152685206	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	HT	Haiti	10	NA	Incoming Funds	1.020037886	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	HT	Haiti	10	NA	Outgoing Commitment	1.020037886	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ID	Indonesia	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ID	Indonesia	10	NA	Expenditure	1.453575408	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ID	Indonesia	10	NA	Incoming Funds	1.223464725	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ID	Indonesia	10	NA	Outgoing Commitment	1.223464725	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	IN	India	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	IN	India	10	NA	Expenditure	51.479522696	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	IN	India	10	NA	Incoming Funds	50.38604617	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	IN	India	10	NA	Outgoing Commitment	50.38604617	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	IQ	Iraq	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	IQ	Iraq	10	NA	Expenditure	0.787875343	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	IQ	Iraq	10	NA	Incoming Funds	0.711864895	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	IQ	Iraq	10	NA	Outgoing Commitment	0.711864895	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	IR	Iran (Islamic Republic of)	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	IR	Iran (Islamic Republic of)	10	NA	Expenditure	0.207446413	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	IR	Iran (Islamic Republic of)	10	NA	Incoming Funds	0.449869991	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	IR	Iran (Islamic Republic of)	10	NA	Outgoing Commitment	0.449869991	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	JM	Jamaica	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	JM	Jamaica	10	NA	Expenditure	0.021031044	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	JM	Jamaica	10	NA	Incoming Funds	0.000232308	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	JM	Jamaica	10	NA	Outgoing Commitment	0.000232308	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	JO	Jordan	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	JO	Jordan	10	NA	Expenditure	1.367533974	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	JO	Jordan	10	NA	Incoming Funds	1.071597555	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	JO	Jordan	10	NA	Outgoing Commitment	1.071597555	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KE	Kenya	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KE	Kenya	10	NA	Expenditure	2.132430073	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KE	Kenya	10	NA	Incoming Funds	2.662165766	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KE	Kenya	10	NA	Outgoing Commitment	2.662165766	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KG	Kyrgyzstan	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KG	Kyrgyzstan	10	NA	Expenditure	0.500299371	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KG	Kyrgyzstan	10	NA	Incoming Funds	0.663493116	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KG	Kyrgyzstan	10	NA	Outgoing Commitment	0.663493116	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KH	Cambodia	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KH	Cambodia	10	NA	Expenditure	1.145944752	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KH	Cambodia	10	NA	Incoming Funds	1.078580367	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KH	Cambodia	10	NA	Outgoing Commitment	1.078580367	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KM	Comoros (the)	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KM	Comoros (the)	10	NA	Expenditure	0.188387597	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KM	Comoros (the)	10	NA	Incoming Funds	0.177356346	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KM	Comoros (the)	10	NA	Outgoing Commitment	0.177356346	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KP	Korea (the Democratic People's Republic of)	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KP	Korea (the Democratic People's Republic of)	10	NA	Expenditure	0.036181	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KP	Korea (the Democratic People's Republic of)	10	NA	Incoming Funds	0.022263	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KP	Korea (the Democratic People's Republic of)	10	NA	Outgoing Commitment	0.022263	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KZ	Kazakhstan	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KZ	Kazakhstan	10	NA	Expenditure	0.383315712	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KZ	Kazakhstan	10	NA	Incoming Funds	0.160183296	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KZ	Kazakhstan	10	NA	Outgoing Commitment	0.160183296	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LA	Lao People's Democratic Republic (the)	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LA	Lao People's Democratic Republic (the)	10	NA	Expenditure	0.516216118	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LA	Lao People's Democratic Republic (the)	10	NA	Incoming Funds	0.609439817	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LA	Lao People's Democratic Republic (the)	10	NA	Outgoing Commitment	0.609439817	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LB	Lebanon	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LB	Lebanon	10	NA	Expenditure	0.148568678	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LB	Lebanon	10	NA	Incoming Funds	0.166453317	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LB	Lebanon	10	NA	Outgoing Commitment	0.166453317	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LK	Sri Lanka	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LK	Sri Lanka	10	NA	Expenditure	0.146757591	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LK	Sri Lanka	10	NA	Incoming Funds	0.136016782	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LK	Sri Lanka	10	NA	Outgoing Commitment	0.136016782	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LR	Liberia	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LR	Liberia	10	NA	Expenditure	1.237592064	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LR	Liberia	10	NA	Incoming Funds	1.710533005	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LR	Liberia	10	NA	Outgoing Commitment	1.710533005	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LS	Lesotho	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LS	Lesotho	10	NA	Expenditure	0.110886835	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LS	Lesotho	10	NA	Incoming Funds	0.093830737	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LS	Lesotho	10	NA	Outgoing Commitment	0.093830737	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LY	Libya	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LY	Libya	10	NA	Expenditure	2.769867202	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LY	Libya	10	NA	Incoming Funds	2.440475708	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LY	Libya	10	NA	Outgoing Commitment	2.440475708	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MA	Morocco	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MA	Morocco	10	NA	Expenditure	0.200093256	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MA	Morocco	10	NA	Incoming Funds	0.188014266	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MA	Morocco	10	NA	Outgoing Commitment	0.188014266	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MD	Moldova (the Republic of)	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MD	Moldova (the Republic of)	10	NA	Expenditure	0.142700349	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MD	Moldova (the Republic of)	10	NA	Incoming Funds	0.201039366	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MD	Moldova (the Republic of)	10	NA	Outgoing Commitment	0.201039366	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ME	Montenegro	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MG	Madagascar	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MG	Madagascar	10	NA	Expenditure	0.589054313	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MG	Madagascar	10	NA	Incoming Funds	0.645230151	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MG	Madagascar	10	NA	Outgoing Commitment	0.645230151	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MK	North Macedonia	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MK	North Macedonia	10	NA	Expenditure	0.181378483	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MK	North Macedonia	10	NA	Incoming Funds	0.165591334	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MK	North Macedonia	10	NA	Outgoing Commitment	0.165591334	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ML	Mali	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ML	Mali	10	NA	Expenditure	3.777459139	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ML	Mali	10	NA	Incoming Funds	3.154336365	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ML	Mali	10	NA	Outgoing Commitment	3.154336365	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MM	Myanmar	10	NA	Disbursement	NA	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MM	Myanmar	10	NA	Expenditure	1.429825818	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MM	Myanmar	10	NA	Incoming Funds	1.552537405	Reproductive health care	NA
2021	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MM	Myanmar	10	NA	Outgoing Commitment	1.552537405	Reproductive health care	NA
