year,Reporting Organisation Narrative,aid_type_di_name,Sector Code - Calculated,DAC3 Sector Code - Calculated,Reporting Organisation Type Code,Reporting Organisation Type Name - Calculated,Recipient Code,Recipient Name,Flow Type Code - Calculated,Transaction Receiver Organisation Type,Transaction Type,x_transaction_value_usd_m_Sum
2021.0,Sweden,,Reproductive health care,130.0,10,Government,UG,Uganda,10.0,,Disbursement,0.922939943754954
2021.0,Sweden,,Family planning,130.0,10,Government,UG,Uganda,10.0,,Disbursement,0.1845879887509908
2021.0,The Open University,,Reproductive health care,130.0,80,"Academic, Training and Research",298,"Africa, regional",,,Expenditure,0.34271086000800005
2021.0,The Open University,,Reproductive health care,130.0,80,"Academic, Training and Research",589,"Middle East, regional",,,Expenditure,0.17135543000400003
2021.0,The Open University,,Reproductive health care,130.0,80,"Academic, Training and Research",798,"Asia, regional",,,Expenditure,0.171355430004
2021.0,UHAI EASHRI,Budget support,Reproductive health care,130.0,60,Foundation,BI,Burundi,30.0,,Disbursement,0.028294383175200003
2021.0,UHAI EASHRI,Budget support,Reproductive health care,130.0,60,Foundation,KE,Kenya,30.0,,Disbursement,0.100255715496
2021.0,UHAI EASHRI,Budget support,Reproductive health care,130.0,60,Foundation,KE,Kenya,30.0,,Expenditure,0.0093226971222
2021.0,UHAI EASHRI,Project interventions,Reproductive health care,130.0,60,Foundation,1027,"Eastern Africa, regional",30.0,,Expenditure,0.023460994881719998
2021.0,UHAI EASHRI,Project interventions,Reproductive health care,130.0,60,Foundation,BI,Burundi,30.0,,Expenditure,0.023460994881719998
2021.0,UHAI EASHRI,Project interventions,Reproductive health care,130.0,60,Foundation,KE,Kenya,30.0,,Expenditure,0.03519149232258
2021.0,UHAI EASHRI,Project interventions,Reproductive health care,130.0,60,Foundation,UG,Uganda,30.0,NGOs and Civil Society,Disbursement,0.09476689451939999
2021.0,UHAI EASHRI,Project interventions,Reproductive health care,130.0,60,Foundation,UG,Uganda,30.0,NGOs and Civil Society,Expenditure,0.0168778103976
2021.0,UHAI EASHRI,Project interventions,Reproductive health care,130.0,60,Foundation,UG,Uganda,30.0,,Expenditure,0.03519149232258
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,,,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,,,10.0,,Expenditure,6.264393065999999
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,AF,Afghanistan,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,AF,Afghanistan,10.0,,Expenditure,23.112590085000008
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,AL,Albania,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,AM,Armenia,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,AM,Armenia,10.0,,Expenditure,0.33883571699999987
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,AO,Angola,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,AO,Angola,10.0,,Expenditure,0.05075792100000002
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,AR,Argentina,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,AR,Argentina,10.0,,Expenditure,0.129833424
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,AZ,Azerbaijan,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,AZ,Azerbaijan,10.0,,Expenditure,0.350867349
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,BA,Bosnia and Herzegovina,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,BA,Bosnia and Herzegovina,10.0,,Expenditure,2.518837856
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,BD,Bangladesh,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,BD,Bangladesh,10.0,,Expenditure,4.071486352000002
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,BF,Burkina Faso,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,BF,Burkina Faso,10.0,,Expenditure,1.900871061
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,BG,Bulgaria,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,BG,Bulgaria,10.0,,Expenditure,0.05067524
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,BI,Burundi,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,BI,Burundi,10.0,,Expenditure,0.8419855649999997
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,BJ,Benin,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,BJ,Benin,10.0,,Expenditure,0.101421777
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,BO,Bolivia (Plurinational State of),10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,BO,Bolivia (Plurinational State of),10.0,,Expenditure,1.6231102620000002
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,BR,Brazil,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,BR,Brazil,10.0,,Expenditure,0.264559596
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,BT,Bhutan,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,BT,Bhutan,10.0,,Expenditure,0.08290821
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,BY,Belarus,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,BY,Belarus,10.0,,Expenditure,0.002707978
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,BZ,Belize,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,BZ,Belize,10.0,,Expenditure,0.15348900699999998
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,CD,Congo (the Democratic Republic of the),10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,CD,Congo (the Democratic Republic of the),10.0,,Expenditure,2.436597200000001
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,CF,Central African Republic (the),10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,CF,Central African Republic (the),10.0,,Expenditure,0.3514252080000001
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,CG,Congo (the),10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,CG,Congo (the),10.0,,Expenditure,0.256998572
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,CI,C̫te d'Ivoire,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,CI,C̫te d'Ivoire,10.0,,Expenditure,1.553816019
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,CL,Chile,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,CM,Cameroon,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,CM,Cameroon,10.0,,Expenditure,0.740400274
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,CN,China,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,CN,China,10.0,,Expenditure,0.4138707459999999
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,CO,Colombia,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,CO,Colombia,10.0,,Expenditure,0.120249936
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,CU,Cuba,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,CU,Cuba,10.0,,Expenditure,0.019789494000000008
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,CV,Cabo Verde,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,DJ,Djibouti,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,DJ,Djibouti,10.0,,Expenditure,0.13388971900000002
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,DO,Dominican Republic (the),10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,DO,Dominican Republic (the),10.0,,Expenditure,0.155821714
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,DZ,Algeria,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,DZ,Algeria,10.0,,Expenditure,0.13323084000000002
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,EC,Ecuador,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,EC,Ecuador,10.0,,Expenditure,0.006717564
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,EG,Egypt,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,EG,Egypt,10.0,,Expenditure,0.4524489199999999
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,ER,Eritrea,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,ET,Ethiopia,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,ET,Ethiopia,10.0,,Expenditure,5.639436761999999
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,FJ,Fiji,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,FJ,Fiji,10.0,,Expenditure,1.1425632630000004
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,GA,Gabon,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,GA,Gabon,10.0,,Expenditure,0.011231537999999998
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,GE,Georgia,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,GE,Georgia,10.0,,Expenditure,0.5191439520000001
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,GH,Ghana,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,GH,Ghana,10.0,,Expenditure,1.4956281020000002
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,GM,Gambia (the),10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,GM,Gambia (the),10.0,,Expenditure,0.00215696
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,GN,Guinea,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,GN,Guinea,10.0,,Expenditure,2.424505298
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,GQ,Equatorial Guinea,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,GQ,Equatorial Guinea,10.0,,Expenditure,0.0006320460000000001
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,GT,Guatemala,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,GT,Guatemala,10.0,,Expenditure,0.05189958
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,GW,Guinea-Bissau,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,GW,Guinea-Bissau,10.0,,Expenditure,0.10519509600000003
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,GY,Guyana,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,HN,Honduras,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,HN,Honduras,10.0,,Expenditure,0.103786824
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,HR,Croatia,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,HR,Croatia,10.0,,Expenditure,0.17194646800000002
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,HT,Haiti,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,HT,Haiti,10.0,,Expenditure,1.1526852059999992
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,ID,Indonesia,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,ID,Indonesia,10.0,,Expenditure,1.4535754079999996
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,IN,India,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,IN,India,10.0,,Expenditure,51.479522696000004
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,IQ,Iraq,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,IQ,Iraq,10.0,,Expenditure,0.7878753430000001
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,IR,Iran (Islamic Republic of),10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,IR,Iran (Islamic Republic of),10.0,,Expenditure,0.20744641300000008
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,JM,Jamaica,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,JM,Jamaica,10.0,,Expenditure,0.021031044000000002
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,JO,Jordan,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,JO,Jordan,10.0,,Expenditure,1.3675339739999997
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,KE,Kenya,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,KE,Kenya,10.0,,Expenditure,2.132430073000001
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,KG,Kyrgyzstan,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,KG,Kyrgyzstan,10.0,,Expenditure,0.500299371
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,KH,Cambodia,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,KH,Cambodia,10.0,,Expenditure,1.1459447519999995
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,KM,Comoros (the),10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,KM,Comoros (the),10.0,,Expenditure,0.18838759700000002
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,KP,Korea (the Democratic People's Republic of),10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,KP,Korea (the Democratic People's Republic of),10.0,,Expenditure,0.036181
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,KZ,Kazakhstan,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,KZ,Kazakhstan,10.0,,Expenditure,0.383315712
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,LA,Lao People's Democratic Republic (the),10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,LA,Lao People's Democratic Republic (the),10.0,,Expenditure,0.516216118
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,LB,Lebanon,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,LB,Lebanon,10.0,,Expenditure,0.148568678
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,LK,Sri Lanka,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,LK,Sri Lanka,10.0,,Expenditure,0.14675759099999994
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,LR,Liberia,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,LR,Liberia,10.0,,Expenditure,1.2375920639999995
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,LS,Lesotho,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,LS,Lesotho,10.0,,Expenditure,0.11088683500000003
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,LY,Libya,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,LY,Libya,10.0,,Expenditure,2.769867202
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,MA,Morocco,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,MA,Morocco,10.0,,Expenditure,0.20009325600000005
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,MD,Moldova (the Republic of),10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,MD,Moldova (the Republic of),10.0,,Expenditure,0.142700349
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,ME,Montenegro,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,MG,Madagascar,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,MG,Madagascar,10.0,,Expenditure,0.589054313
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,MK,North Macedonia,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,MK,North Macedonia,10.0,,Expenditure,0.18137848300000003
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,ML,Mali,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,ML,Mali,10.0,,Expenditure,3.777459139
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,MM,Myanmar,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,MM,Myanmar,10.0,,Expenditure,1.429825817999999
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,MN,Mongolia,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,MN,Mongolia,10.0,,Expenditure,0.9084278710000001
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,MR,Mauritania,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,MR,Mauritania,10.0,,Expenditure,1.0204608900000005
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,MV,Maldives,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,MV,Maldives,10.0,,Expenditure,0.005096764
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,MW,Malawi,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,MW,Malawi,10.0,,Expenditure,1.0700448569999994
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,MX,Mexico,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,MX,Mexico,10.0,,Expenditure,0.061986765000000006
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,MZ,Mozambique,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,MZ,Mozambique,10.0,,Expenditure,2.033769072
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,,Namibia,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,,Namibia,10.0,,Expenditure,0.2491590070000001
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,NE,Niger (the),10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,NE,Niger (the),10.0,,Expenditure,1.4531382979999994
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,NG,Nigeria,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,NG,Nigeria,10.0,,Expenditure,1.208785625999999
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,NI,Nicaragua,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,NI,Nicaragua,10.0,,Expenditure,0.7902014119999999
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,NP,Nepal,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,NP,Nepal,10.0,,Expenditure,0.34057612099999995
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,OM,Oman,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,PE,Peru,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,PG,Papua New Guinea,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,PG,Papua New Guinea,10.0,,Expenditure,0.774908045
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,PH,Philippines (the),10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,PH,Philippines (the),10.0,,Expenditure,1.1476869229999995
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,PK,Pakistan,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,PK,Pakistan,10.0,,Expenditure,6.293466141000001
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,PS,"Palestine, State of",10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,PS,"Palestine, State of",10.0,,Expenditure,2.8752178500000003
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,PY,Paraguay,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,PY,Paraguay,10.0,,Expenditure,0.10071674999999995
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,RS,Serbia,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,RS,Serbia,10.0,,Expenditure,0.36585991300000004
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,RW,Rwanda,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,RW,Rwanda,10.0,,Expenditure,1.026374303
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,SA,Saudi Arabia,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,SA,Saudi Arabia,10.0,,Expenditure,0.03140674
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,SD,Sudan (the),10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,SD,Sudan (the),10.0,,Expenditure,6.723492516999997
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,SL,Sierra Leone,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,SL,Sierra Leone,10.0,,Expenditure,2.9346281680000006
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,SN,Senegal,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,SN,Senegal,10.0,,Expenditure,0.52590996
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,SO,Somalia,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,SO,Somalia,10.0,,Expenditure,9.023582481999995
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,SS,South Sudan,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,SS,South Sudan,10.0,,Expenditure,0.161281818
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,ST,Sao Tome and Principe,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,ST,Sao Tome and Principe,10.0,,Expenditure,0.069093188
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,SV,El Salvador,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,SV,El Salvador,10.0,,Expenditure,0.3030943320000001
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,SY,Syrian Arab Republic,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,SY,Syrian Arab Republic,10.0,,Expenditure,2.29155166
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,SZ,Eswatini,10.0,,Disbursement,
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,SZ,Eswatini,10.0,,Expenditure,0.30038975999999995
2021.0,UNICEF,Specific purpose funds,Reproductive health care,130.0,40,Multilateral,TD,Chad,10.0,,Disbursement,
